site_no,cluster,latitude,longitude,action_aep,flood_aep,moderate_aep,major_aep
01130000,1,44.62505316,-71.4689721,0.4984807225840949,0.21139387427463494,0.04679632669585027,0.016595574466212015
01133000,1,44.63394195,-71.8975942,0.7167688616575107,0.5235102634261415,0.1184885372926274,0.033254612165034225
01135300,1,44.4353353,-72.03842899,0.1520764917047875,0.061341734204782894,0.02594015589833982,0.017236612685681437
01135500,1,44.3656147,-72.0392613,0.5179114138282662,0.28041335161947917,0.19819721293945974,0.046597331516663586
01137500,1,44.2686741,-71.6303617,0.9520142225944387,0.46544319188044275,0.028387727550212582,0.0053078890842121204
01139000,1,44.1503413,-72.0650915,0.6821538110054661,0.3126454292253187,0.04515825204777198,0.01718009803820798
01142500,1,43.93450969,-72.6578821,0.26583976630389694,0.12759597775151835,0.03843361278578623,0.023141981707178568
01144000,1,43.71423614,-72.418149,0.17005674956703917,0.08385948064003905,0.0593304390433121,0.030373451751113306
01150900,1,43.62229069,-72.7589899,0.7032031187748267,0.5705681904052649,0.1822128088670212,0.030147467572104982
01153550,1,43.1917433,-72.48508889,0.9993678083978034,0.6203212365973432,0.0679509819350017,0.016082919298550758
01157000,1,43.03924586,-72.2700858,0.2804391503739798,0.07784743306572484,0.019393121811665283,0.01331488533083666
01162500,1,42.6825859,-72.1150812,0.38712093615237275,0.06536652394110463,0.009158490967992813,0.0008082797596782543
01170100,1,42.70341695,-72.67064738,0.9646771873652292,0.6873235966402542,0.14671760092712102,0.009409959663449846
01181000,1,42.23731169,-72.895654,0.6985510709104836,0.44888775289665384,0.14255297845300105,0.04620735637901522
01188000,1,41.78609674,-72.96480593,0.8894844827746377,0.28277224024796405,0.10546763299936798,0.03341146556552901
01317000,1,43.60952778,-73.7375,0.9168595215453097,0.7410251079975768,0.5026811133264706,0.14276549012845507
01318500,1,43.31905556,-73.8443056,0.9409816138762285,0.25370310989658007,0.08092984950234695,0.0355101699771817
01321000,1,43.3534722,-74.2684722,0.9477505349345959,0.6612342057118548,0.11098133072228225,0.042416329808120413
01325000,1,43.3113611,-73.8672222,0.9908896510425206,0.5983662455954324,0.2908569959876169,0.11256721975999098
01329490,1,43.10866667,-73.4224167,0.3168685509662611,0.09644807074740598,0.038624238408173465,0.01684136663961935
01349150,1,42.87627778,-74.6028611,0.9922104020605855,0.5735359055256826,0.24172621174440026,0.06916096765118246
01362500,1,42.0144722,-74.2701944,0.9759695143947639,0.6775190973086236,0.23585295158789327,0.09050185924770046
01387450,1,41.1411111,-74.1161111,0.882152656762003,0.7233764518424097,0.09392919444455626,0.004497138857028387
01396500,1,40.67777778,-74.8791667,0.6806450959504009,0.3150335252588853,0.033046170213613446,0.00393804382770215
01405400,1,40.38944444,-74.39055556,0.5505721687416396,0.06341754591960098,0.06341754591960098,0.06341754591960098
01408120,1,40.09166667,-74.1525,0.7449526436253685,0.3001570483555999,0.10352841007795012,0.03241413095854243
01412800,1,39.4725,-75.25555556,0.8790656254842156,0.4914472803000327,0.06507624127343073,0.008966092741795157
01413398,1,42.15069444,-74.60138889,0.6874696447529497,0.27718717196224396,0.2161026324264115,0.16836543543148808
01413408,1,42.14644444,-74.62341667,0.34112679561128684,0.19171363981931172,0.12807528295330697,0.08500109568608497
01413500,1,42.14477778,-74.65336111,0.41816621337937065,0.26154586557830223,0.11295567837440176,0.04692376387192244
01414000,1,42.13305556,-74.6955556,0.3250731550773121,0.194453446694209,0.09895587381082495,0.029636659051971718
01415000,1,42.11966667,-74.82044444,0.07386509214775361,0.051259470108309245,0.037831638009551166,0.019140362195134767
01421900,1,42.280278,-74.907222,0.829260287461827,0.6388647627819775,0.3114493678828693,0.15351349308879955
01422747,1,42.17266667,-75.1219167,0.1025530108510957,0.06295434540569111,0.03870280433415744,0.014825623876955515
01427500,1,41.76055556,-75.04838889,0.09661021914057963,0.058352472221920706,0.024145233349574233,0.014100603451418819
01428750,1,41.67452998,-75.37601299,0.873574329348229,0.06775702557058351,0.014024822933009202,0.0013582764712699728
01439500,1,41.08815078,-75.03767469,0.3095608416853822,0.16592301296545445,0.07166321807480215,0.032480079303710586
01440000,1,41.10611111,-74.9525,0.6327978924135667,0.369252213464395,0.20237422787365952,0.0506394270751358
01451500,1,40.5823197,-75.48296088,0.7606321790877146,0.6504900257610393,0.20715366808591337,0.06899391870163991
01451650,1,40.59648637,-75.4740717,0.4293911016172406,0.04087910787554374,0.07258645485886007,0.18487467139070818
01472198,1,40.393898,-75.5154532,0.9990617503859962,0.9876784615104565,0.7113609478504175,0.259323979641704
01472199,1,40.3739879,-75.5224034,0.6595574626852535,0.3388270906059711,0.1404700162246252,0.020016872398655676
01480300,1,40.07287916,-75.8607744,0.934928393057609,0.7676843261435792,0.21767422814191772,0.0758718668759682
01483700,1,39.1637222,-75.5190833,0.4557454911946265,0.2390473568071311,0.06373534414841928,0.013413386477514562
01485500,1,38.22891667,-75.4714444,0.6268802182630487,0.38268391393014284,0.10488057424792091,0.024266874295493422
01487000,1,38.7283333,-75.5618611,0.3963995300240597,0.0468575761085108,0.01916840913186897,0.01916840913186897
01495000,1,39.6675833,-75.8255833,0.8225850613055019,0.5022927004815528,0.3136482521083893,0.09283844307855096
01502500,1,42.37797222,-75.40611111,0.9530813132469032,0.2806803382372904,0.10953073515026794,0.0358862722102113
01509000,1,42.60266667,-76.15938889,0.9641209277918102,0.8689499075829527,0.4852304074104398,0.09291710707668968
01510000,1,42.54116667,-75.89919444,0.5078902393495399,0.23167099269124616,0.04906553631615861,0.017982183671382494
01512500,1,42.21805556,-75.84813889,0.9744735352376078,0.5514342697634413,0.11271967522545724,0.042987423613491185
01514000,1,42.12916667,-76.2705556,0.3688201116928736,0.18922753550087087,0.13077526002715587,0.059643077734348265
01516350,1,41.7970183,-77.0802457,0.4917236218117107,0.16417778975710753,0.10109105777827623,0.05618303465624516
01525981,1,42.0722222,-77.29888889,0.4439834005593821,0.2926545892116381,0.11163914976678195,0.03114037228929387
01527500,1,42.41105556,-77.4263611,0.10807619621633045,0.011690380907399886,0.011690380907399886,0.011690380907399886
01532000,1,41.70757505,-76.4849432,0.8493386735147269,0.4218316711881227,0.27166424639095593,0.14313241697895632
01543500,1,41.31728467,-78.1030596,0.2263718760971448,0.062390625415834976,0.03348630457579085,0.018480477899542165
01548500,1,41.52167017,-77.4474547,0.60974485246978,0.03644236282063779,0.01983798887044525,0.006076183641781086
01552000,1,41.32500378,-76.9124381,0.5190615425459429,0.14523619247031616,0.0892680789387861,0.05528949886700079
01555000,1,40.86674917,-77.0483088,0.8010570714845953,0.4448012317411133,0.19463372074270527,0.05259314471276081
01568000,1,40.3233483,-77.1688404,0.9925782436615541,0.5783917038524534,0.3316766593573652,0.04736822590480641
01580700,1,39.52263889,-76.14227778,0.02749308481310861,0.02209724092740733,0.02209724092740733,0.02209724092740733
01581500,1,39.5414722,-76.3301111,0.6705575536047654,0.1243801434171734,0.01946188050182663,0.01946188050182663
01581649,1,39.49219444,-76.25911111,0.18665601560692202,0.0699742529902568,0.00690848520229749,0.00690848520229749
01581830,1,39.65480556,-76.78091667,0.07281118016555205,0.040947746271386094,0.012977325814551587,0.012977325814551587
01581870,1,39.62569444,-76.77261111,0.14922418533096207,0.0395014074199048,0.014619439584657891,0.014619439584657891
01582000,1,39.60425,-76.62052778,0.4325438205912375,0.2401245553202022,0.12343521011065552,0.030437522223631358
01583100,1,39.5206111,-76.76688889,0.3086657010127962,0.1308364388515435,0.02731683552022318,0.02731683552022318
01583500,1,39.51077778,-76.6765,0.4939313776553287,0.24624651119025007,0.1208673131818252,0.04397148929962328
01583580,1,39.47947222,-76.67802778,0.41626549013115427,0.15862517545953667,0.034159851475930994,0.025797407752809177
01584050,1,39.45469444,-76.47888889,0.6542996429519277,0.039219024756915744,0.039219024756915744,0.039219024756915744
01586210,1,39.48944444,-76.90294444,0.41385062023387814,0.17835255674361927,0.02509072338193845,0.02509072338193845
01589500,1,39.17,-76.63061111,0.281199991554241,0.13144563696441858,0.013154558838156992,0.0023160794874644884
01591000,1,39.23825,-77.0557222,0.5405086852105553,0.37847051861372427,0.09550896686808304,0.005432487327765614
01595300,1,39.36676569,-79.17892449,0.11692680498208119,0.05239563033992766,0.04931619315279842,0.04931619315279842
01599000,1,39.50091389,-79.04881944,0.3088758089323932,0.07532493939328454,0.02561716210700966,0.010508335777734
01601500,1,39.66961111,-78.78802778,0.4086196300944175,0.2904983703582639,0.13857521271504267,0.06572359093188801
01605500,1,38.63567247,-79.3378199,0.7994325888341333,0.6277504424143061,0.33055345333110053,0.15934965210683769
01606500,1,38.99122107,-79.17587059,0.47295999039079695,0.1822237852278667,0.12355443772167937,0.060526644857290014
01609000,1,39.5532222,-78.555,0.5933837282688057,0.10733909147235116,0.04196876896150426,0.04196876896150426
01610155,1,39.64952778,-78.34413889,0.6495321444493232,0.44739305260127604,0.006793445152342497,0.006793445152342497
01611500,1,39.5823158,-78.3097312,0.923088334921829,0.7578025525751554,0.17362335289119207,0.05814691196944555
01613525,1,39.67627778,-78.04252778,0.5456781684544391,0.3235001855698791,0.03495156952491248,0.03495156952491248
01613900,1,39.2145479,-78.2880592,0.6725791419906921,0.054030657286056216,0.00874705792450982,0.00874705792450982
01616100,1,39.19259167,-78.0686306,0.058715215497842546,0.058715215497842546,0.058715215497842546,0.058715215497842546
01617000,1,39.46954296,-77.9713871,0.5489331747365497,0.17690230909350316,0.02226157230667079,0.0095355979501111
01617800,1,39.51455556,-77.77722222,0.0851874448132009,0.0851874448132009,0.0851874448132009,0.0851874448132009
01621050,1,38.48679008,-78.96030749,0.5556829773138483,0.17767989318939437,0.04045095282108253,0.018448192716322913
01632000,1,38.63706254,-78.852803,0.6281516881459623,0.22936555232437988,0.09470619992314298,0.03699075520625358
01632082,1,38.60678588,-78.803357,0.315738419677411,0.008407978578662366,0.008407978578662366,0.008407978578662366
01632900,1,38.69345016,-78.6427935,0.7971119175699234,0.721146973775952,0.390236238866963,0.04875719271142546
01635500,1,38.95816564,-78.2666685,0.48649271502057323,0.33322190310633665,0.022272587423820822,0.007659314378841771
01636316,1,39.067025,-78.0037528,0.020404481801204005,0.020404481801204005,0.020404481801204005,0.020404481801204005
01636690,1,39.3108333,-77.7185,0.09300388315219384,0.01328143014339276,0.01328143014339276,0.01328143014339276
01637500,1,39.42725,-77.55616667,0.09237355156170837,0.017087304138073606,0.017087304138073606,0.017087304138073606
01638350,1,39.1911111,-77.6154444,0.8354672722647076,0.7137244718775927,0.2782012490946586,0.03130813336982463
01638420,1,39.205,-77.62388889,0.4068193393369863,0.15557814019906935,0.002817585025861225,0.002817585025861225
01638480,1,39.25510206,-77.5763778,0.4734515255607298,0.30678418040046,0.09415406369396594,0.07394428478750961
01639500,1,39.61236111,-77.23744444,0.862037086315709,0.5608174317321095,0.011328906746151496,0.0020654213895699904
01643590,1,39.1676111,-77.5359167,0.7093318207692028,0.3869995997150371,0.24485147309952612,0.07331963582338394
01653600,1,38.70577778,-76.9661944,0.17608684252597956,0.07306369668189193,0.013901909400798216,0.011175786177088429
01658000,1,38.59613889,-77.05602778,0.9001557271613869,0.3181309597967244,0.04432934160916761,0.040565734346154445
01658500,1,38.5873427,-77.4285958,0.83156526106635,0.16671588553882247,0.01969367752985945,0.0021212350546622755
01660400,1,38.49040138,-77.4335942,0.02383791451205886,0.0087060535590297,0.005606640028933715,0.005606640028933715
01661050,1,38.33330556,-76.725,0.30720888373721655,0.113953527607245,0.03643023658775622,0.005303902867487008
01662800,1,38.65567564,-78.0738869,0.5885173778855376,0.2637722630783571,0.03067829985976658,0.03067829985976658
01663500,1,38.59178867,-77.9649962,0.9861017030054963,0.5733928020844177,0.20108728933056652,0.08397950931595283
01664000,1,38.5305957,-77.8135912,0.8905434030304261,0.6170015980837836,0.1961872612587166,0.05011848008223445
01666500,1,38.32513047,-78.0955557,0.8372091144174341,0.7303955582476486,0.32064939535945125,0.029412868563687574
02011400,1,38.04234707,-79.8814439,0.9482267647483429,0.5008920198526341,0.09351981605348945,0.03876407343871555
02011500,1,38.0695688,-79.8970003,0.3756004948216586,0.21442393443277763,0.08265620641659385,0.0
02013000,1,37.8029022,-80.0470043,0.6933107992782384,0.29031204057212084,0.09157576839068401,0.014622587809651567
02014000,1,37.72901408,-80.0422802,0.6683496127409307,0.2294740808392859,0.046972574389557334,0.00687899289945072
02015700,1,38.19540308,-79.57032338,0.5504231356923815,0.31329421088279297,0.041711747115118096,0.005619259572494456
02016000,1,37.79179587,-79.7594917,0.8745384817308727,0.5627723198901265,0.04662778982767994,0.005998492845431841
02018000,1,37.66596174,-79.9114388,0.6999942436798221,0.3692378661737172,0.0952473720812006,0.021449487254438345
02018500,1,37.46818624,-80.00532199,0.7680631945229812,0.26919168179760594,0.02842857862157683,0.008281388253314259
02020500,1,37.98790619,-79.49365288,0.6211025600285407,0.18472762856181088,0.12460968874765141,0.08149697955233538
02021500,1,37.90735266,-79.42198289,0.5500739721771172,0.1997699063134223,0.06353996602559354,0.006758015775621
02022500,1,37.82568687,-79.4430938,0.8825392676861215,0.5655113976370912,0.13163748579964232,0.019391829358839176
02027000,1,37.71541868,-78.981691,0.45215453797914257,0.19848579302073638,0.07002217590572203,0.06831993810035981
02027500,1,37.7023625,-79.0275254,0.1566081606876015,0.09353815187733336,0.03332505550417957,0.01789032922096317
02028500,1,37.86958499,-78.8233543,0.5296145761348614,0.304208061811019,0.02264880180222618,0.0058456972535387685
02044500,1,36.9834822,-77.7997188,0.7450140914425145,0.5385175606583911,0.24606044277635516,0.10188782933326737
02045500,1,36.90014978,-77.3996996,0.8658883513087748,0.7221581918570174,0.4045695861852789,0.07594962519502277
02047000,1,36.7704276,-77.1660778,0.9331344170852975,0.7376722985930055,0.4219074945005856,0.11864871497320702
02049500,1,36.7626499,-76.89829369,0.9961641311131461,0.4664678523990499,0.09122364457027819,0.017059407981918698
02051500,1,36.71681395,-77.8316582,0.9774347522002332,0.8859144421361951,0.2563009904064982,0.08836087600096508
02052000,1,36.69014954,-77.5405364,0.9962735659252323,0.2667409290034453,0.11225273999917186,0.04086144280052003
02053500,1,36.28027778,-76.9994444,0.5830700086488224,0.30775980326655605,0.0848903231640645,0.017455740619735323
02053800,1,37.1401323,-80.2664328,0.7543748013810814,0.5766612944507273,0.2755731941067029,0.10511270426380327
02054500,1,37.23652179,-80.2092089,0.9232379149202075,0.5290552598236566,0.12467020348020964,0.03928629824370546
02054530,1,37.26791157,-80.1394858,0.938458620492944,0.8201670313437501,0.24688958113213808,0.13271434916794406
02055100,1,37.41763318,-79.9353193,0.09309185226259555,0.02171215040790843,0.002416477480259042,0.0009331333520634918
02058400,1,36.9459767,-79.5247508,0.8814750692065336,0.2964388540836146,0.06296798276626862,0.01523561004740784
02069700,1,36.570971,-80.1294928,0.4286346668923276,0.24749660186462802,0.09284190147313254,0.03686323852983976
02070500,1,36.53388889,-79.99138889,0.5508312169463134,0.36431981551455417,0.0859841173684499,0.026106825177870215
02074500,1,36.6195825,-79.5041932,0.5178868418631375,0.3285372095077421,0.10870698602400149,0.016671441078780026
02081500,1,36.19416667,-78.5830556,0.20552215728785905,0.147390952765835,0.04693750811426151,0.019624440436219914
02082950,1,36.1833333,-77.8761111,0.41246250369156323,0.34022240506323037,0.20903072027294245,0.08212509948750162
02083000,1,36.15055556,-77.6930556,0.6459539761786489,0.555390099434333,0.15731316750860114,0.02200977013043575
02091000,1,35.48888889,-77.8061111,0.03648538860755657,0.016903851884595675,0.0086817041073544,0.004826394890990568
02092500,1,35.06416667,-77.46138889,0.4734776635849507,0.40087485932896944,0.10265822419171865,0.01764831984225585
02093000,1,34.84916667,-77.5194444,0.5341143500378006,0.45474194706972804,0.33105258047370184,0.09004916622899833
02102908,1,35.18277778,-79.1775,0.07006530636735743,0.0401845978915408,0.023794022237379767,0.014518592419056496
02104220,1,34.9997222,-79.2147222,0.005192592417214144,0.0036325681493552192,0.0036325681493552192,0.0036325681493552192
02108000,1,34.82888889,-77.8322222,0.8585099668603899,0.7163568275711781,0.1585311565574106,0.06941993003954064
02111000,1,35.9908333,-81.5583333,0.5488935159909434,0.38421002906660456,0.16349040313585012,0.03258159650389457
02118000,1,35.845,-80.65888889,0.07567237457826916,0.0564027030343989,0.0121738647816471,0.005816533957116347
02118500,1,36.00055556,-80.7455556,0.5468342443616813,0.43743740981890905,0.08436141773277317,1.5708238050268907e-06
02128000,1,35.3872222,-79.83138889,0.18981513409377357,0.1304879543106884,0.02986932285676271,0.014825332811593298
02130840,1,34.6633333,-80.2116667,0.007044987447410023,0.007044987447410023,0.007044987447410023,0.007044987447410023
02130900,1,34.51404244,-80.1831244,0.0016525829806525486,0.000816267428235816,0.000816267428235816,0.000816267428235816
02137727,1,35.6858333,-82.0602778,0.5103645943367918,0.3275584149548558,0.05720731615546973,0.026093845083289956
02140991,1,35.8336111,-81.7119444,0.8539333044809128,0.6641739280207922,0.3127044630970352,0.07163481073325262
02142000,1,35.94555556,-81.2369444,0.39409537209538725,0.043923065209357376,0.043923065209357376,0.043923065209357376
02143000,1,35.68444444,-81.4033333,0.5054622174860289,0.06555309513832862,0.047590230601746324,0.047590230601746324
02143040,1,35.59055556,-81.5669444,0.01716670747736213,0.009518053576925792,0.009478655199538822,0.009478655199538822
02149000,1,35.4233333,-82.1116667,1.3984701274843348e-07,1.3984701274843348e-07,1.3984701274843348e-07,1.3984701274843348e-07
02152100,1,35.4929722,-81.6822778,0.04313463907469187,0.01375661667007758,0.009375474743292174,0.009375474743292174
02152474,1,35.41527778,-81.5616667,0.13066257824668093,0.0985845911683977,0.047270328826377786,0.047270328826377786
02154790,1,35.1063,-82.129775,0.8935504620867424,0.36397098859748533,0.03603593767151026,0.008295410821289016
02162350,1,35.120342,-82.537578,0.15907073223945611,0.07272782509228877,0.02057339380961427,0.00795081635936888
02167450,1,34.20957949,-81.7631659,0.8285761685372296,0.7412365641617408,0.02047757995829585,0.02047757995829585
02174250,2,33.3787575,-80.699807,0.04598430895871866,0.02535586676599232,0.02535586676599232,0.02535586676599232
02177000,1,34.81377778,-83.3063611,0.0070919657175857066,0.0070919657175857066,0.0070919657175857066,0.0070919657175857066
02178400,1,34.8899722,-83.53063889,0.8673161138046945,0.020258855522493086,0.020258855522493086,0.020258855522493086
02192500,2,34.07244444,-82.5009167,1.3022094330765948e-05,5.731912851313184e-07,5.731912851313184e-07,5.731912851313184e-07
02193340,2,33.68266667,-82.8585,0.6446898674788892,0.32033037561866373,0.06328406085259752,0.019325112826320955
02193500,1,33.61277778,-82.7425,0.8272082765588524,0.6732817477933353,0.27544447526665194,0.0827458238728906
02195320,2,33.6011111,-82.2326111,0.2646900959377266,0.016577300433818224,0.016577300433818224,0.016577300433818224
02196000,1,33.72929717,-82.1817873,0.6581266881268624,0.5716856131728508,0.23739287358414138,0.12226550486636827
02197598,2,33.18055556,-82.3340833,0.9386991911829545,0.00211927099496033,4.013705957728517e-08,2.4730698868255523e-11
02198690,2,32.36577778,-81.2970833,0.11998128246447694,0.06649091989473398,0.04173122862609452,0.04173122862609452
02201000,2,32.97566667,-82.6098056,0.6736518852256544,0.19670873423299365,0.059525222329745005,0.02832929957923534
02201230,1,32.81469444,-82.235,0.999702077766665,0.9820565486581305,0.15568695313693143,0.15568695313693143
02202040,2,32.64927778,-81.8407778,0.5569960105659779,0.34867538446438706,0.08025041993885075,0.08025041993885075
02202500,1,32.1901111,-81.4158611,0.9314449625233564,0.8711839646154975,0.34499616047473425,0.0982721894209466
02202600,2,32.16755556,-81.48775,0.025292485687525165,0.007270539242883495,0.007270539242883495,0.007270539242883495
02203000,1,32.1843611,-81.8892222,0.8729921985653251,0.7027271879708488,0.22197108926452566,0.039061878824301066
02207435,2,33.7111111,-83.9144444,0.7870460326497674,0.3273643538068007,0.03978366614166009,0.017932981890054715
02212600,2,33.10030556,-83.7231667,0.8243721254965949,0.6716594357154215,0.2928299718594865,0.06867480228481462
02215100,2,32.2401111,-83.5018333,0.7777143135243887,0.5191620956342071,0.05810025799392328,0.002185425576639591
02216180,2,31.99138889,-82.9219444,0.7741236335512016,0.16254477832220532,0.047529945495323064,0.047529945495323064
02217274,2,34.0822222,-83.8544444,0.36477725046581555,0.1678792295870133,0.03721890556490099,0.006268709118278839
02221525,2,33.25275,-83.4826111,0.21559149706303604,0.08873860980165012,0.01790990924637271,0.01790990924637271
02225500,1,32.07713889,-82.1765,0.9791617851447875,0.9527408409219874,0.5100588287450664,0.1181105116961115
02226500,1,31.23844444,-82.3228333,0.8605791490110785,0.5988068007556258,0.278932257135259,0.06961685736537443
02227500,1,31.45213889,-82.0543333,0.9954786283582436,0.9574520593054086,0.43220596717152926,0.08594454990644075
02228000,1,31.21958333,-81.8664444,0.9670531529615426,0.8795737271820858,0.129884730033162,0.011938220801958478
02228500,1,30.51773125,-82.2303954,0.920989526972429,0.6633525113269213,0.2425957353068431,0.09702558809516704
02231000,1,30.35884726,-82.0815013,0.9733249928237147,0.8816071601701674,0.5432822227260127,0.15684976964144878
02245500,1,29.9794075,-81.8520426,0.9070980169720825,0.6258632859494688,0.34960896188655294,0.1836938069814425
02314500,2,30.68102778,-82.56013889,0.00047792357288240666,0.00047792357288240666,0.00047792357288240666,0.00047792357288240666
02317500,2,30.70383333,-83.0326667,0.005142242133150101,0.005142242133150101,0.005142242133150101,0.005142242133150101
02318000,2,31.15555556,-83.5436111,0.012141706658726641,0.012141706658726641,0.012141706658726641,0.012141706658726641
02321000,2,29.9982954,-82.2739992,0.001686272125269116,0.001686272125269116,0.001686272125269116,0.001686272125269116
02322500,2,29.84884769,-82.7151204,0.007011148206130815,0.007011148206130815,0.007011148206130815,0.007011148206130815
02326500,3,30.36992847,-83.80682559,0.823598566108122,0.6652146545481898,0.170590344210527,6.311379725063939e-09
02326900,3,30.2714311,-84.1482508,0.9119349076622566,0.6505898012584553,0.35217176872773,0.07731279640940024
02327100,3,30.12936856,-84.4943482,0.9527619478958017,0.6083950869424005,0.3635182017241219,0.028457999367818728
02328522,3,30.6690846,-84.3051807,0.9278726508138335,0.7165952323941968,0.48275299530093835,0.07128863362317486
02329000,3,30.55408644,-84.3840715,0.9794203869007686,0.710105636340006,0.10708322232880693,0.0056929498688471315
02330450,2,34.7009722,-83.72925,0.5851951327225957,0.18103859183176424,0.07670904665979704,0.07670904665979704
02334480,2,34.1325,-84.07,0.4010521659314867,0.05192210296450517,0.03115369332174894,0.03115369332174894
02334620,3,34.07163889,-84.1304167,0.9969561064214383,0.9969561064214383,0.9969561064214383,0.9969561064214383
02337498,2,33.52638889,-84.9367222,0.09563764841013675,0.09563764841013675,0.09563764841013675,0.09563764841013675
02337500,2,33.52930556,-84.9287222,0.2209352014818942,0.11556193294744246,0.053949669227274746,0.013456351298412139
02338523,2,33.3407222,-85.2267222,0.169023308067842,0.169023308067842,0.169023308067842,0.169023308067842
02341800,2,32.413,-84.82,0.09440360473514228,0.030915455721710117,0.010177302740946477,0.0034711098947912545
02342850,3,32.1527222,-84.9059167,0.1660725450891167,0.1660725450891167,0.1660725450891167,0.1660725450891167
02346310,2,33.18741667,-84.22663889,0.8863723781630887,0.340204729811073,0.007757735294368026,0.0028573826411861583
02349900,2,32.19555556,-83.9022222,0.9417446276829389,0.6745662178831533,0.20219930785565027,0.0019808735380948995
02350600,2,32.0525,-84.5483333,0.9790275757082835,0.6147010514925075,0.03618934560281947,0.008531671275974121
02350900,3,31.76458333,-84.2531111,0.8646616644550141,0.5904404499773085,0.2850553194911052,0.07148273984509106
02351500,2,32.0836111,-84.2588056,0.45689989732303826,0.15625740752328535,0.022553727693355927,0.00915040312779478
02353500,3,31.38277778,-84.54638889,0.6010587106454451,0.34116579510689077,0.2183301438406974,0.04188486297672488
02354800,3,31.29366667,-84.4885556,0.5084209342366957,0.2852418273371438,0.14581620224032069,0.04844008577849507
02357000,3,31.04008333,-84.7393056,0.8129139214476364,0.47263930666453635,0.20890564598124745,0.00997271098633829
02359500,3,30.3846406,-85.5565932,0.5792350109420863,0.31701740828944347,0.12355738617827605,0.002777313824030055
02361000,3,31.3429492,-85.6104912,0.7822220501154551,0.5172806519492653,0.3224380297059369,0.13815030152419674
02363000,3,31.59488716,-85.7829975,0.8508131140522127,0.5543914668783215,0.342794773822377,0.0068975444113690025
02365200,3,30.94990438,-85.84299,0.9141856849051394,0.6008435836983914,0.29491924893592697,0.007933013406734279
02365500,3,30.77574389,-85.827711,0.9999967516732775,0.5360488338941038,0.20674345225652363,0.02879060555097496
02366000,3,30.62685899,-85.7121531,0.2834351767849802,0.025834668750026324,0.0007089393544394248,0.0007089393544394248
02366500,3,30.4510296,-85.89826819,0.9838584256821196,0.8012539908264872,0.3469744533138027,0.06426325649864777
02368000,3,30.7529664,-86.6291207,0.9744155430657134,0.2575054052102163,0.0878441033294031,0.03691989518767267
02368500,3,30.7960205,-86.3068906,0.9830521502672125,0.7717574823060659,0.5968199707283556,0.29414262901630234
02369000,3,30.69741268,-86.570786,0.9988653698843072,0.834065457420236,0.1786400785311471,0.04899054543081423
02370000,3,30.8335197,-86.7346786,0.9587527226138874,0.6536016833024753,0.3216148413541254,0.03303809543495255
02370500,3,30.70852375,-86.972186,0.9993847025232481,0.6131422607679305,0.15125439879243394,0.01691782067275288
02374250,3,31.06715578,-87.0616644,0.7446230251955482,0.33935401768324697,0.0123158502791471,0.00577153542015381
02374745,3,31.1298991,-87.0871928,0.5876774478446027,0.1914964995553145,0.032539786592185066,0.0065091964025143605
02375500,3,30.96518304,-87.2341395,0.9968528469328874,0.8829962830419747,0.022026919792443457,0.007333966379278427
02376500,3,30.69027778,-87.4402778,0.9466317755144994,0.7214409742461794,0.1763643557699627,0.01456319139466351
02377570,3,30.6057799,-87.5472342,0.9692079765158924,0.8252563830291892,0.7008920407997943,0.3757301204133915
02378500,3,30.54550384,-87.7986304,0.9120171988322376,0.6156903656111635,0.3909164686721707,0.09982068030113354
02381600,2,34.57044444,-84.46888889,0.38765275613627037,0.14497512720654698,0.05726822323779489,0.031181520869981823
02384500,3,34.8275,-84.8509722,0.9762022585180842,0.826345083595885,0.027103414097191785,0.20589201369619384
02384540,2,34.87194444,-84.7212778,0.07471965784135004,0.005757687808180948,0.0057502845014862115,0.0057502845014862115
02391840,3,34.26505556,-84.4735,0.6173765931741907,0.6173765931741907,0.6173765931741907,0.6173765931741907
02395120,2,34.24277778,-84.8897222,0.6319854213335785,0.10939596217617319,0.10939596217617319,0.10939596217617319
02400680,3,34.43814386,-85.7671907,0.8739131256298919,0.7191956157913532,0.3441939183841695,0.006149342725310054
02421000,3,32.30736239,-86.2994126,0.8891634732058302,0.7445400546569932,0.34917778007889083,0.04605802478685774
02438000,3,34.10621294,-87.9894765,0.9566154120490312,0.6745587957804884,0.1798178798630224,0.08590869632758101
02439400,3,33.79,-88.3152778,0.9966716274224046,0.9916221280474594,0.03032231573363831,0.0019143259699311375
02443500,3,33.51416667,-88.3952778,0.7537829228603041,0.7015373837550039,0.26370408761307473,0.04840305538923512
02448000,3,33.0723611,-88.5587778,0.8086431646724673,0.7789154171366459,0.044755825587994735,0.006510434816192318
02467500,3,32.5737822,-88.1933648,0.7122449919359123,0.7122449919359123,0.1934031034973262,0.01935405100300023
02472000,3,31.70694444,-89.4069444,0.32326002352393246,0.25717865659708367,0.09173425226950907,0.008578225406958294
02472500,3,31.42583333,-89.4147222,0.3651045036373658,0.31036673798814746,0.0873813033407272,0.004029424870006264
02473000,3,31.34305556,-89.2802778,0.7157584797301305,0.2866568578182234,0.18942434314740755,0.05256197619463671
02475000,3,31.10741389,-88.8083222,0.9944064232184004,0.9052178488455692,0.49863866768199533,0.10836667901350036
02476500,3,32.36777778,-88.6772222,0.09443905987253011,0.06371935212337923,0.020114771364906622,0.010361172789880631
