site_no,cluster,latitude,longitude,lp3_scale,lp3_skew
06715000,2,39.7519319,-105.661947,0.2984444971400909,-0.3833892639139534
06718550,3,39.74887674,-105.3997159,0.29298047374846675,0.1619191915874837
06719505,2,39.75304299,-105.2352667,0.177511384015434,-0.42323293178697896
06769525,3,40.72898611,-99.39861667,0.4945959001885067,-0.14421719660107063
06772898,1,41.29734722,-97.71403056,0.8071720859393525,-1.0376612200740134
06773500,1,41.32923333,-97.67545,0.5741562475293684,-1.1611423020321825
06775500,3,41.83110278,-100.10086667,0.10992361201473537,2.2100747780442362
06784000,3,41.03232778,-98.74045556,0.40692561615206957,0.6123998134392213
06785000,3,41.20394444,-98.44635833,0.2613853777847762,0.6323313387166836
06786000,3,41.77693333,-99.37970278,0.18968101066039844,1.847572764313022
06790500,3,41.26334596,-98.449236,0.2911053209295416,1.269258021181719
06793000,3,41.41751389,-97.722925,0.3268414116816262,1.3263777999358952
06794000,3,41.44065833,-97.73466667,0.3543075065803707,0.5912114317048444
06794650,1,41.35194444,-97.4033333,0.5193594272827511,-0.30500484784698556
06795500,3,41.52596389,-97.28159722,0.35449195774774095,0.04801452674617241
06797500,3,42.26858333,-98.33955556,0.47546546703833464,-0.022608969440318722
06799000,3,42.00377778,-97.4260278,0.3649319447633582,0.13710379212766907
06799100,3,42.14846667,-97.47872222,0.46345155396875526,0.3945405933957644
06799315,3,41.99499444,-97.05880556,0.3562481294944668,1.6325285891384367
06799350,3,41.83963611,-96.72741111,0.3500931152555224,0.1295523173897679
06799445,1,42.276525,-96.86194444,0.3952420971344927,-0.22076224814790396
06799500,1,41.71257222,-96.52235,0.33853248078849074,-0.6904931613126818
06800000,3,41.56124444,-96.54101667,0.3593055690538896,0.021299884461546455
06803510,3,40.893219,-96.681672,0.45137537005442374,-0.07598953580309661
06803520,1,40.857167,-96.595128,0.4673468932937303,-0.7023245860507432
06803530,1,41.015853,-96.544561,0.4402640659363139,-0.5016706315310134
06809500,1,41.00902778,-95.2413611,0.3478555651202128,-0.9759210857696219
06813000,1,40.33941667,-95.4068333,0.3106412509023131,-1.4994684447860354
06814000,1,39.9477773,-96.1086149,0.3666830194982962,-0.5456617295525465
06817000,1,40.7432222,-95.0145278,0.37302079338808286,-0.9219564611140463
06819185,1,40.6609722,-94.7163056,0.3390998948042026,-2.257447910916122
06820500,1,39.68802778,-94.7026111,0.2679291922622345,-0.9938140404330025
06821500,3,40.017733,-101.995956,0.9975462747874015,-0.21800777511999075
06823500,3,40.039253,-101.866506,0.316809360748186,1.1286974185930894
06824500,3,40.033783,-101.543058,0.5776088445273424,0.24419834744742908
06827500,4,40.00986667,-101.54238056,3.661622079450185,-0.7410578622912631
06835500,3,40.23429167,-100.878075,0.30910984285371323,1.7443098903394296
06836500,3,40.14583333,-100.67386667,0.6376165185262848,-0.3580627048841246
06845110,3,40.0016,-99.9924889,0.6249355196161225,0.016501318938320162
06846500,4,39.98500557,-100.560148,0.8776009907948935,-1.5285166944298634
06847000,3,40.1200068,-99.8934566,0.8470382690221331,-0.13962989893507016
06847500,3,40.11849167,-99.51707222,0.590560566970673,0.4809298899266959
06847900,3,39.769727,-100.1006875,0.752393797602351,-0.1789038203429805
06848500,3,39.978775,-99.4781028,0.3982859947857843,0.6899995128519513
06853800,1,39.89918,-98.2503276,0.466971377910085,-0.6347830951084535
06860000,4,38.7947354,-100.8584796,0.9865268398553022,-0.8619823264102541
06861000,3,38.80778889,-100.0222667,0.7134644060869085,0.04798429625976445
06863500,3,38.852234,-99.3181589,0.4999866927064453,-0.04625315350844214
06864000,4,38.7766781,-98.8548066,5.57628829914155,-0.993580736824307
06864500,4,38.72667589,-98.2336684,3.472154813203111,-1.4377031179512432
06866900,4,39.1061861,-99.86955,7.0554853603828525,-1.6705519826408548
06867000,3,38.9658611,-98.8540917,0.6495497619093962,-0.32167905991200946
06869500,4,39.0037861,-97.8733944,4.097612120062475,-1.8345610206644276
06869950,1,38.8444476,-97.6683699,0.490866368201357,-0.7825190265810685
06871000,3,39.67284444,-99.3092389,0.676142722956549,-0.36651785250530156
06871500,3,39.56028889,-99.2855722,0.7056949302768084,-0.19176437902674387
06873000,3,39.37667456,-99.5801096,0.7679287057046545,-0.42673152153052774
06874000,3,39.42778826,-98.6942395,0.5912718070963988,0.9671405709908061
06876700,1,39.13912778,-97.83655,0.5266326516014017,-0.21393276514868592
06876900,1,38.96899167,-97.4770444,0.3652011350239484,1.0593037100558513
06878000,1,39.031109,-97.0402922,0.3509400699336135,-0.4285282430100132
06884200,1,39.81361476,-97.0375267,0.3414614743856035,-1.2823354569550083
06885500,1,39.68194349,-96.4427888,0.35180156398066786,-0.14201820223714698
06888000,1,39.34777386,-96.2174979,0.3837825283598636,-0.8198964839434486
06888500,1,39.06472106,-96.1691605,0.36360607203652895,-0.5362337075543133
06889200,1,39.23833024,-95.8885992,0.33546237452388544,0.5369499707949427
06889500,1,39.0994439,-95.7249828,0.37149086367020745,-0.5257624751049689
06890100,1,39.5213873,-95.532756,0.26852163400392254,-0.8613042318349377
06892000,1,39.1163912,-95.0108006,0.3214931873689446,-0.044484137914868584
06893080,1,38.8125082,-94.6757906,0.34543230835729105,-0.2795902721717336
06895000,1,39.33266389,-93.98,0.32603257348135334,0.4382996539085325
06896000,1,39.34325,-93.4855361,0.21204222182958216,-0.41269733598447084
06897500,1,39.9269517,-93.9427225,0.2507145610331127,-0.8419392382648183
06898000,3,40.64027778,-93.8080556,0.27332111066606907,-0.013696500398061907
